,ra,dec,label
22804,333.566369,-40.690065000000004,1
14661,302.272463,-53.169553,1
18076,6.1084830000000006,-57.5566,1
2422,359.737802,-4.971987,1
2446,33.203721,1.8313490000000001,0
14268,84.08182099999998,-51.276743,0
39887,341.31391,-57.530822,0
10765,7.2746179999999985,-50.416992,0
14760,80.61010399999998,-39.47661,0
36240,24.371146,-14.052692,0
19023,72.48112900000001,-49.733769,0
23009,15.374389,-15.458184,1
36292,51.312167,-42.511256,0
29239,1.381339,-5.7538399999999985,0
16535,64.669527,-61.684121,1
7390,49.530328000000004,-34.168634999999995,1
31791,9.83088,2.989709,0
22209,66.95127,-19.803499,0
33670,341.785061,-0.312512,0
9172,352.31385,-39.959202000000005,0
63,14.966615,-33.243844,1
20385,43.030595,-29.520917999999998,1
30926,342.135202,-40.950576,1
18011,64.81224,-27.949831,0
17698,29.383481,-8.612551,0
26776,27.351724,-17.126573,0
29029,67.73563399999999,-39.188503000000004,0
38399,36.393413,-46.452297,0
15518,322.994056,-46.023577,1
35900,17.227036,-17.431345,1
6714,337.345439,-0.9217350000000001,0
19611,18.597077,-3.131881,1
10616,46.926078000000004,-22.446854000000002,0
10137,70.499492,-63.541005000000006,1
23386,62.596478000000005,-26.870161,0
32752,64.703936,-43.89012,0
30189,65.94802299999999,-63.526917000000005,1
17187,49.381322999999995,-36.091657,1
14046,77.92051,-41.904667,0
24824,68.51680999999999,-28.574658000000003,1
4734,81.145149,-39.128273,1
1806,70.741519,-47.462303000000006,0
34957,59.103368999999994,-14.740494,1
19154,359.184682,-48.795765,0
8778,42.149502000000005,-20.528067,0
26815,43.998616999999996,-13.901094,1
27022,44.1668,-10.308695,0
5077,81.959447,-43.368014,0
9268,35.924982,-49.815695,0
27451,356.014126,-44.222312,1
15601,23.58416,-42.173334000000004,1
1318,31.029059000000004,-20.434969,0
28661,92.90007800000001,-49.988933,0
32279,91.407375,-48.290865999999994,1
39989,320.872764,-42.578756,0
34315,89.456665,-56.13533100000001,1
13479,23.730732,-6.818953,0
38665,11.151067,-54.882639000000005,1
23230,44.785562,-51.827405,1
15780,43.199549,-31.361139,0
19451,306.98716,-60.037924,0
19917,71.367735,-52.67462,0
11517,31.154409,-7.853051,1
38453,56.080403000000004,-18.156248,0
7003,42.813374,-5.6448459999999985,0
9232,29.088538,-45.540479,0
32442,19.497209,-56.688375,0
34559,82.63849300000001,-21.795116,0
7647,86.236526,-60.427172999999996,1
31432,76.61601800000001,-39.771264,0
7545,326.84965800000003,-56.478664,0
37731,312.453047,-42.411536,0
7849,71.91099799999999,-39.860901,1
9507,62.266467000000006,-45.531937,0
37459,335.88327999999996,-46.670413,0
17983,53.588625,-30.738773,0
36546,85.97035600000001,-30.669634999999996,0
951,355.645859,-46.014848,1
11564,11.002723,-61.808706,0
17026,2.090264,-61.322693,0
28903,23.80348,-28.721137,0
27620,4.492477,-42.69652,1
7824,11.940983000000001,-28.699206,0
13274,62.481835,-35.872751,0
37142,29.682342,-50.712946,1
20443,59.31301800000001,-31.193796999999996,0
37128,322.738211,-41.417389,0
25551,352.03826499999997,1.503655,1
34748,5.7929129999999995,-42.350989,1
6513,34.132462,-59.1368,1
12367,24.513305,-0.398491,1
39126,0.295056,-7.091388,1
23599,67.608661,-53.711939,0
10666,301.193731,-59.145515,1
6954,306.12598399999996,-50.802525,0
23000,60.874582,-30.166347,0
11563,63.708535999999995,-62.644259,1
8402,338.333786,-54.262323,0
13258,357.112208,-52.063296,0
28424,61.422252,-17.583211,0
1440,80.627003,-33.267819,1
23507,5.803855,-27.798436,0
11330,54.872420999999996,-26.193433,1
15962,89.722768,-52.433893000000005,1
6886,59.276979000000004,-28.791825,1
7237,30.387571,-52.002385,0
25163,26.186467,-41.987885999999996,1
7893,78.405146,-29.02135,0
21965,304.613219,-55.929895,1
21522,27.838174,-4.068598000000001,0
22717,323.075815,-41.161041,0
34523,4.074566,-63.418721999999995,1
14036,325.378598,-41.015264,1
4349,46.29548,-41.608738,1
14441,62.117529000000005,-45.179014,1
31027,29.355528999999997,-39.465463,1
4474,67.700951,-48.137054,1
29778,69.22515,-62.38616999999999,1
30859,74.95411700000001,-29.1404,1
31070,28.599197999999998,-22.843201999999998,1
1011,59.759341000000006,-25.445297,0
4864,338.452656,-50.776199,0
11956,20.837026,-2.520706,1
28500,12.711136999999999,-21.615146,1
17366,48.581904,-12.35614,0
2322,10.224063000000001,-20.538325,0
23541,84.376025,-34.543381,1
13176,70.5506,-30.992151,0
31416,12.523431,-3.563763,0
10827,23.641137,-51.739617,0
37270,18.7159,-35.083354,0
19861,344.984399,-65.124369,0
13702,8.599688,-46.229605,1
25312,325.983265,0.44242200000000004,0
10142,354.04168599999997,2.166872,0
20610,23.187526000000002,-2.505366,1
31233,79.880444,-48.401523,0
5515,14.100475,-37.460989,0
22282,21.200292,-1.542417,0
10999,321.940152,-55.379884999999994,1
26667,29.087008,-43.986991,0
5586,67.39412999999999,-43.94996,0
9365,15.631348000000001,-22.814764999999998,1
16851,25.333064,4.381480000000001,1
35096,8.506162999999999,-25.69905,0
2146,1.750364,-44.197554,1
4552,4.230112,-4.678249,1
38129,306.608944,-42.212948,0
10856,31.815373,-5.10489,0
7150,48.658027000000004,-33.618461,0
5564,332.37279,-47.271067,0
31053,66.04019100000001,-20.106894,0
23785,18.367819,4.458913,0
12974,15.678641,-0.774386,1
2059,45.749624,-14.683035999999998,1
23567,95.679837,-43.322573999999996,1
25800,301.110142,-55.163955,1
19186,75.669972,-41.037368,0
25880,320.45680899999996,-47.917497999999995,1
14244,49.412815,-41.693157,0
22416,35.160657,-33.497802,1
24858,69.911239,-47.265165,1
28260,342.75054,-45.37209,0
34716,18.136252,1.81257,0
32192,44.949344,2.780009,0
27349,26.170519,5.3340190000000005,1
6520,85.712882,-29.717076000000002,1
33932,13.08589,-61.965681000000004,0
8283,93.363015,-56.065011,0
39226,26.160574,3.88035,0
147,302.728139,-49.606238,0
24988,5.923898,-32.837225,1
36907,45.064695,-16.642525,1
23349,18.523654,-31.217637,1
20414,3.02746,-35.392104,0
32226,41.746604999999995,-23.640960999999997,1
33882,38.754995,3.4559860000000002,0
29918,72.70343000000001,-31.529285,0
24743,45.637927000000005,-52.922416000000005,0
30975,314.56516,-48.555491,0
8337,347.873848,-50.145051,0
21764,83.815935,-55.090424,0
28945,320.690623,-45.10715,0
594,26.977685,-26.746852,0
18811,55.539245,-33.69593,1
6799,42.559457,-9.493718,1
24865,22.449842,-0.703212,1
5137,37.278279,-11.710987,0
18218,318.339967,-49.586223,1
20182,57.090858,-36.109259,0
37322,91.185507,-40.421123,0
25940,43.72685,-14.189252,1
17309,335.34666400000003,-51.84078,1
36512,45.291232,0.479915,1
19257,348.32446699999997,-41.53561,0
20107,55.442791,-14.159844,1
36589,33.695491,-61.382633999999996,1
7966,41.035688,3.017329,1
28692,21.848623,-15.243473999999999,1
28514,68.064041,-52.417471,1
17733,28.721296999999996,-11.443561,0
35008,72.45564999999998,-42.077141,0
22403,13.336820000000001,-32.206401,0
9056,334.683091,-43.5848,1
21521,53.791129000000005,-18.642495999999998,1
26140,351.286566,-45.764531,1
9361,6.827914,1.428665,1
33337,58.01394499999999,-49.171877,0
16591,38.893531,-21.029481,1
1569,81.117508,-38.271041,0
3623,348.41770099999997,-1.908249,0
11301,48.11005,-20.353381,1
8241,309.192006,-59.85855600000001,0
27665,27.043552000000002,-23.639055,1
26559,330.225211,-48.082045,0
35040,11.826838,-47.364441,0
2781,344.174325,-46.277231,0
29990,17.705548,1.534709,1
33183,59.06260699999999,-47.743541,0
15747,330.407166,-58.108019999999996,1
11163,21.880388,4.685884,0
5426,55.853530000000006,-30.2554,0
20131,352.900714,-61.308564000000004,1
1802,50.143276,-24.16451,0
31819,55.609446,-45.771496,0
18851,318.329078,-58.435122,0
19073,9.954958999999999,3.288793,1
838,8.630502,0.537499,1
38740,46.946103,-14.633657000000001,1
4717,15.739438,-25.700902,0
27302,26.090388,-17.893732999999997,1
15218,26.940228,-3.788142,0
26054,318.420222,-47.446816,0
15318,35.730315000000004,-6.683325,0
24654,55.391222,-47.464294,1
12316,26.90408,-19.872344000000002,1
18233,55.2076,-35.023816,1
31576,37.887221000000004,-1.05026,1
37558,74.04078299999998,-29.559533000000002,0
37714,51.731412,-37.547729,1
15085,4.3942,-60.321229,1
35674,11.131198,-4.126482,1
9524,3.201813,-32.509646999999994,0
26531,338.32923700000003,-48.684025,1
2303,17.562898,-7.197384,0
11274,342.314435,0.69087,1
14242,77.65735600000001,-37.376527,1
7524,50.528028000000006,-57.679081999999994,1
25273,6.130041,-6.778366,1
5294,23.993682,-47.090507,1
23213,30.045640999999996,-25.053805999999998,1
13944,57.008001,-16.247920999999998,1
4562,22.083569,-17.045215,0
10156,50.446933,-28.057228000000002,0
33615,82.647227,-45.284031,1
15078,317.287401,-48.987857,1
35589,50.69306,-36.265885,0
4505,46.257552000000004,-58.26003299999999,1
6020,320.76072200000004,-47.911187,1
21271,315.591934,-62.405682999999996,1
14910,87.468199,-24.397597,0
9379,359.153865,-41.029927,0
20808,13.691623000000002,-61.90126899999999,1
8262,301.379077,-56.504139,1
23792,74.45201800000001,-62.010116000000004,1
8546,79.330973,-48.991834999999995,1
34272,65.870397,-44.88231,1
15936,52.367872999999996,-55.803475,1
20763,96.19584,-56.77887,1
27450,28.631122,-16.700924999999998,0
10016,16.825395,-28.80582,1
31391,9.969388,-39.250114,0
17857,90.09334799999999,-26.113006,1
37125,82.633892,-31.790705,0
12600,81.699986,-62.003496,0
24947,339.54445400000003,-56.270726,0
23664,11.563206,-31.980852000000002,1
37275,84.537053,-34.494248,1
37765,47.180282,-11.336429,0
19312,26.716074,-37.960914,1
3371,23.021915,-0.697449,0
34169,29.971037,-6.487234,0
38872,327.001407,0.726039,0
13560,326.043177,-48.519158000000004,1
28392,51.137909,-30.182961,1
36920,26.778331,-24.138293,0
31093,80.099261,-61.407863,1
2557,312.877414,-43.296646,0
20331,88.20801499999997,-22.81963,0
29672,94.01347,-43.655167999999996,1
18658,73.74181800000001,-61.561683,0
7310,352.01896,-47.019355,1
13551,83.86815,-25.568669,0
25947,320.872634,-48.187477,1
30618,51.103929,-31.635205,0
27848,336.685602,-56.446987,1
32914,342.333462,-0.938974,0
32607,319.139818,-42.113512,1
952,326.518772,0.543443,0
27432,28.83318,-4.098535,1
870,30.802272,-22.593073999999998,1
39011,68.512232,-46.981987,0
13782,38.38451,-22.901870000000002,1
9444,315.791809,-48.131042,1
38853,14.911046,-6.581671000000001,0
24077,55.504097,-18.721102,0
27265,20.294997,-2.763348,1
15841,357.93280699999997,-39.168531,0
14796,48.326918,-47.630759999999995,1
2932,14.284506,-0.675182,1
2820,11.217815,-41.980441,0
6982,73.092342,-63.010994,1
37078,36.799406,-21.399124,0
36289,352.142456,-44.879087,0
16960,303.722298,-61.554288,0
27108,82.70907,-19.364065,1
3440,30.993396,3.077968,1
36912,40.983149,-3.493694,1
20899,325.433247,-52.78814499999999,0
7641,0.8745179999999999,1.195971,0
14803,41.221098,-8.771182000000001,1
11945,33.494761,-38.32445,0
23492,91.453422,-43.702489,1
24899,74.89391599999998,-52.82499,0
39819,55.142687,-37.851791,1
17268,19.295602,-41.736686999999996,1
1917,35.244915,-9.075018,0
11897,76.699421,-46.969782,0
37307,324.99150099999997,-48.995991,1
4184,70.768394,-20.550419,1
33651,55.135164,-22.865083,1
12576,325.878956,-53.182674,1
13455,84.235102,-58.374596999999994,1
23155,85.96996299999998,-30.670814,0
978,11.82938,-36.993421000000005,1
20401,24.968206,-34.126039,1
39377,8.221457000000001,-30.433378,1
34806,306.80059900000003,-40.248718,1
7234,56.750811,-14.272028,1
17234,318.017441,0.701184,1
18684,39.514483,-9.12459,1
7462,66.382408,-35.215385,0
7041,48.303687,-31.66746,1
18570,86.136575,-47.33513,0
36565,35.294691,-39.153921000000004,1
17696,81.6352,-30.489409999999996,0
202,79.357958,-45.022357,1
5976,27.617348,-10.521381,0
30569,22.462938,-0.78189,1
27821,28.610307000000002,-14.007513000000001,1
2905,33.394034999999995,-14.708371,0
25690,349.893244,-47.698564000000005,1
26042,327.798544,-46.836134,1
24742,72.54863499999998,-28.161947,0
33644,63.072024,-26.574145,1
31851,66.964282,-47.898041,0
31572,13.352707999999998,-47.338828,1
32831,19.918235,-35.5973,1
23428,38.99058,-55.09405,0
18569,337.19559100000004,-1.884896,0
3139,58.013412,-19.191693,1
22919,24.954026000000002,-10.544231,0
17800,27.319791,-26.559824,0
34776,314.851478,-50.060544,0
23534,53.710698,-20.992798999999998,1
7690,323.927876,-53.732667000000006,0
38849,38.648414,-1.912378,0
34864,1.7272269999999998,-3.641307,0
10330,29.607385999999998,-36.994038,1
11594,80.595221,-19.661564000000002,1
4571,348.82569900000004,-0.525519,1
15723,52.016455,-54.250773,0
6100,12.79573,-59.895311,1
32775,331.662027,-0.48068,0
34302,39.099357,-64.67361,0
37696,335.846754,-41.375862,0
34474,52.424379,-36.219369,0
4850,29.86945,-33.799898,1
28755,40.062206,-9.776356,1
27555,325.52087,-0.7156929999999999,0
13284,31.389451,3.130914,0
5932,53.751892000000005,-51.454855,0
34774,95.583598,-55.333331,0
11052,41.120872,-9.626978,0
21903,28.542029,-1.943972,0
1675,327.26014399999997,-54.241898,1
37255,50.728528999999995,-21.114262,1
35297,63.964571,-48.689366,1
20082,76.90797099999999,-17.48583,1
28379,327.877896,-54.418736,0
19572,39.953261,-55.038755,1
26570,79.139288,-59.736853,1
1402,318.42679100000004,-58.912839,0
33561,55.141324,-22.549162,1
32681,49.929126000000004,-25.936099,1
15111,351.87841099999997,-62.41235699999999,0
11546,76.64805299999998,-20.614844,0
36649,305.92796,-43.944751000000004,1
31455,64.804947,-57.83619100000001,0
8485,17.699966,-15.625129000000001,1
9684,35.496078999999995,-41.353025,0
23016,19.121585,-14.300411,0
2361,352.83121600000004,-42.140642,1
10258,12.94736,-22.653317,1
31621,53.820436,-23.65383,1
16856,305.727663,-59.382853000000004,0
7881,90.955874,-35.620954,1
24131,308.631392,-44.182970000000005,1
21551,23.624526,-36.857171,1
12079,355.637811,-53.028628000000005,1
37839,37.357661,3.2771730000000003,0
17686,5.068276,-3.37835,1
12906,4.084622,-62.954358,1
35790,91.79868499999999,-33.671292,1
21695,37.200856,-55.081561,1
9848,26.703640000000004,-28.094874,0
33326,56.750793,-36.440457,0
20934,56.250338,-26.566282,0
2183,19.103922,-19.928167000000002,1
6499,60.455535,-64.138396,1
26184,34.005435,-13.838189000000002,1
9498,13.610857000000001,-36.92451,1
5228,46.775556,-54.77005,1
19130,75.03452800000001,-38.402873,1
17334,319.480173,-48.420885,0
11439,53.891581,-34.804701,1
10119,33.661915,-25.331522,1
34247,23.235342000000003,-7.003246000000001,0
13759,6.3974720000000005,-53.390303,1
18063,29.944862,-6.789784999999998,0
19017,91.041791,-36.581498,0
8725,302.82334199999997,-50.987123,1
25005,30.719455,-1.222069,1
37643,50.868678,-37.847901,1
38697,12.14135,0.9700030000000001,0
39566,94.614714,-45.254975,0
10683,15.195708999999999,-40.530596,1
32705,23.640104,2.4090689999999997,1
37853,87.182601,-22.241965,1
19979,29.629571000000002,-34.90562,0
8659,22.298789000000003,-51.174551,1
27533,85.782297,-45.470662,1
28589,84.744262,-58.81275,1
17512,354.818672,1.366636,1
5690,40.432759000000004,-30.257298,1
7044,72.139894,-54.476161,1
5886,0.509757,-44.069872,1
36504,20.502442000000002,-20.816207000000002,1
13841,62.25621999999999,-40.934349,0
15420,14.636008,-44.57141,0
6803,58.39428100000001,-58.111989,0
12081,32.507712,-23.119051000000002,0
10675,84.483643,-51.5169,0
3130,80.015621,-25.195027,0
22599,319.018773,-44.733139,1
28671,7.665685000000001,4.094628,1
9548,92.986135,-56.487713,1
4516,7.4939149999999985,-2.300125,0
11629,13.549251000000002,-56.283806999999996,1
8468,5.616687000000001,-63.594246999999996,1
8984,334.405851,-53.769431000000004,0
5334,309.314794,-55.345269,0
14225,93.689162,-51.523446,0
11758,86.66679,-33.932056,1
25358,94.998857,-46.128007000000004,0
17649,33.967748,-1.9621369999999998,1
30684,18.653391,-30.78967,1
26489,39.08057,0.739865,1
14569,51.084818,-52.00188,0
2765,86.860013,-33.347582,1
17077,28.171056,-33.265434,1
36720,95.75210899999999,-46.36983,1
16192,84.127539,-42.360471000000004,1
27075,52.46966,-14.560974,1
26853,56.482241,-14.03501,1
10017,324.273706,-50.153269,0
35669,3.764817,-28.344402000000002,0
9598,18.488170999999998,-32.001003999999995,1
11050,18.198654,-45.536237,1
30086,20.694497,-49.186603000000005,1
37081,61.217888,-44.614234,0
31024,44.058653,-6.612491,1
11278,41.981134000000004,3.877788,0
25821,97.49085600000001,-58.622945,0
28414,23.962853,3.718831,0
14025,67.51861699999999,-37.115066,0
34380,35.028853000000005,-3.160042,1
20123,8.14865,-59.409626,0
18296,58.574181,-54.541415,1
13687,53.004897,-29.224059000000004,1
13391,17.350969,-6.9631490000000005,1
8008,36.103925,-9.113286,0
38354,305.269294,-53.347441,0
1652,54.487359,-52.398591,0
37990,72.65735099999998,-43.517177000000004,0
27319,37.642375,-45.088389,0
11556,14.638769,-30.405327000000003,1
33453,34.889782000000004,-48.430091,0
13276,322.448069,2.015869,1
37826,332.56532599999997,-63.871502,1
33974,326.651872,-63.90341899999999,1
30891,9.293394000000001,-55.17881,1
28129,305.665546,-46.836693,0
6948,95.710252,-54.137327,1
7375,58.051801,-32.322351,0
10010,33.739506,-17.804709,1
31531,5.175568,0.823011,1
12560,324.684472,-63.706383,1
35777,33.311254,-14.997275,0
31727,20.270468,-6.845775,0
19360,37.298964,-42.493649,1
19618,9.590541,-27.011359000000002,1
3772,341.344575,-40.753959,0
21971,56.040173,-19.319062,0
27878,64.60713100000001,-42.261062,0
39269,86.607609,-58.211586,1
3466,48.878161,-45.645134999999996,1
5383,17.744078,-32.037634000000004,1
18339,323.936139,2.032538,0
34860,66.94663899999999,-35.414896,0
24594,21.354235,-2.043974,1
22422,58.851198,-58.931731000000006,0
16067,3.617001,5.239601,1
27728,8.242333,-32.763573,1
17121,11.079772,-2.954434,0
34734,79.866567,-43.739559,0
39473,8.265164,-38.570555,0
3584,23.155549,-55.61587900000001,1
13028,12.14918,-21.268033,0
37437,308.690652,-43.196255,1
5889,34.269701999999995,-54.168702,0
27002,77.261455,-28.252499,0
3505,37.222997,-51.389883000000005,1
22767,22.253885999999998,-12.362842,1
16923,78.972501,-39.247029,0
32909,62.726421,-50.410296,0
119,44.392508,-9.208748,1
31034,345.557633,-46.239556,1
30436,355.817428,-42.648448,0
9114,74.816826,-54.337256000000004,1
35487,83.52225,-28.426346999999996,0
23981,9.17676,-23.001023,0
337,349.40195,-54.583907999999994,1
29589,37.625677,-42.672603,0
31492,329.059027,-46.062045,1
17446,306.917211,-54.042137,0
17401,325.99631,-47.677146,1
21765,76.307919,-29.398985999999997,1
26658,344.724251,-1.9357900000000001,0
31685,41.770920000000004,-2.185736,1
22275,81.46548399999998,-31.589659,0
8729,15.568345,-31.100568,0
24990,88.645967,-29.116740000000004,0
12496,35.807665,-48.878167,0
13995,21.791995,-1.399785,1
2705,46.049331,-29.252416999999998,1
14780,42.328713,-38.663439000000004,0
16540,11.868175,-6.80633,0
33338,69.107607,-20.42915,0
9962,22.742267000000002,0.9405870000000001,1
33839,13.80533,-31.313640000000003,1
12854,13.265085999999998,-38.773167,1
14949,57.352016000000006,-15.222848999999998,1
1105,33.365317,-40.25339,1
19556,2.016388,-38.005086,1
12736,57.538448,-65.189791,0
1003,350.259594,-52.528333999999994,1
32307,348.393366,-61.593359,1
37450,94.814268,-59.21129200000001,0
30606,40.634651,-3.066329,1
3574,86.563689,-25.193499,1
38890,94.176064,-41.944231,0
23187,64.998347,-54.892096,0
80,5.0888149999999985,0.5187689999999999,0
19027,70.826008,-34.790248,1
9501,17.767920999999994,-46.852906,0
